match_id,period,player_id,player_name,player_position,team_shortname,x_start,y_start,x_end,y_end,start_zone,end_zone,game_state,rec_directa,presion_exitosa,lider_presion,part_cadena_presion,presion_solitario,cadena_presion_exitosa,presiones_consecutivas,presion_reduce_amenaza,presion_para_amenaza,duelo_ganado,duelo_perdido,obliga_a_retroceder
2047793,2,36728,S. Sosa,DM,Racing Club,-14.82,0.05,-16.9,-1.45,8,8,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-38.63,9.99,-49.36,13.54,3,2,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,33.02,-14.45,33.61,-11.01,19,19,drawing,0,0,0,0,1,0,0,0,0,0,0,1
2047793,2,58765,T. Palacios,RW,Estudiantes,7.69,-26.86,-11.46,-23.6,15,10,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,-14.5,-13.78,-9.87,-14.51,9,9,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,-6.79,-24.46,-2.86,-23.79,10,10,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,2.06,-11.88,5.05,-10.28,14,14,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,3.87,20.63,5.5,21.19,12,12,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,18.15,-3.48,21.65,-3.58,14,14,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,14.57,-22.24,20.23,-22.28,15,15,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,20.16,29.64,20.23,28.74,11,12,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,-5.19,-29.27,-2.32,-26.71,10,10,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-7.98,-25.59,-5.78,-31.64,10,10,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,6.36,8.87,10.83,9.63,13,13,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,16.06,18.12,15.9,17.26,12,12,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,3.31,-5.63,2.85,-5.34,14,14,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,7.68,1.71,6.19,-1.38,13,13,drawing,0,0,1,1,0,1,1,0,0,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,-6.03,7.59,-7.08,3.96,8,8,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,-10.74,-7.54,-7.26,-8.16,9,9,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,-15.17,-24.02,-11.84,-24.98,10,10,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,-13.33,-15.52,-20.83,-13.1,9,9,drawing,0,0,0,0,1,0,1,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,34.33,-7.61,32.14,-14.41,19,19,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,31.27,-14.69,33.82,-15.89,19,19,drawing,0,0,0,0,1,0,1,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,40.3,-12.63,41.74,-9.71,19,19,drawing,0,1,0,0,1,0,1,0,0,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,-28.28,7.7,-27.39,7.56,3,3,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,-27.98,-3.45,-25.27,-12.55,4,9,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,33.14,29.26,44.75,29.62,16,16,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,28615,E. Piovi,DM,Estudiantes,27.22,22.33,32.69,19.38,12,17,drawing,0,1,1,1,0,1,0,0,0,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,20.6,-12.14,20.38,-10.34,14,14,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,14.41,-17.26,15.96,-23.89,14,15,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,21.2,-28.47,23.3,-28.83,15,15,drawing,0,0,1,1,0,1,1,0,0,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,18.57,-15.25,10.14,-22.01,14,15,drawing,0,1,1,1,0,1,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,11.63,-14.65,7.89,-21.37,14,15,drawing,1,0,1,1,0,1,0,0,0,1,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,-8.93,23.04,-7.77,22.9,7,7,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,8.09,26.56,7.32,28.93,12,12,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,11.5,15.43,11.71,20.07,12,12,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,2.5,24.65,3.81,23.0,12,12,drawing,0,0,1,1,0,1,1,0,0,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-6.99,14.13,-1.87,11.21,7,8,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-6.13,-13.79,-5.65,-15.5,9,9,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,-19.84,-23.47,-19.87,-17.26,10,9,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-19.62,-12.33,-18.33,-12.54,9,9,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,-21.68,15.69,-25.67,9.62,7,3,drawing,1,0,0,0,1,0,0,0,1,1,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,24.59,-9.08,26.48,-6.01,14,14,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-25.4,-14.61,-24.55,-13.91,4,9,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,0.1,-23.4,-0.35,-23.66,10,10,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,-2.34,-25.15,-4.34,-29.37,10,10,drawing,0,0,1,1,0,1,1,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,2.92,-15.57,7.62,-16.15,14,14,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,131530,S. Núñez,RCB,Estudiantes,-13.19,-9.0,-26.71,-11.38,9,4,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,-21.1,-13.31,-22.32,-13.51,9,9,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,24.61,-10.83,19.1,-13.93,14,14,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,9.62,-23.77,10.65,-31.03,15,15,drawing,0,1,1,1,0,1,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,10.92,2.48,15.88,-1.08,13,13,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,812900,R. Gómez,RB,Estudiantes,-27.95,-23.96,-34.72,-22.85,5,5,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,-28.41,-25.3,-31.39,-22.78,5,5,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,-28.13,-22.38,-30.91,-29.27,5,5,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,812900,R. Gómez,RB,Estudiantes,-34.4,-24.88,-34.7,-26.06,5,5,drawing,0,0,0,0,1,0,1,0,0,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,-11.79,-0.4,-2.93,-1.81,8,8,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,7.22,18.46,4.59,22.94,12,12,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,-17.27,-24.17,-5.03,-32.31,10,10,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,812900,R. Gómez,RB,Estudiantes,-20.43,-26.51,2.61,-32.69,10,15,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,0.5,6.79,2.78,8.16,8,13,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,-15.24,22.72,-10.32,25.5,7,7,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,28615,E. Piovi,DM,Estudiantes,-17.66,10.6,-19.46,15.09,8,7,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,34536,L. González Pírez,LCB,Estudiantes,-23.91,8.67,-26.99,13.73,8,2,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,-18.02,22.36,-16.93,22.2,7,7,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,28615,E. Piovi,DM,Estudiantes,-12.68,19.3,-13.57,19.78,7,7,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,28615,E. Piovi,DM,Estudiantes,-15.85,18.76,-16.7,17.88,7,7,drawing,0,1,0,0,1,0,1,0,0,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,-19.38,19.58,-19.58,19.4,7,7,drawing,1,0,0,0,1,0,1,0,0,1,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,32.44,-5.77,34.7,-0.58,19,18,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,-1.65,-23.3,-1.28,-29.4,10,10,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,9.04,-7.26,10.48,-8.2,14,14,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,-24.38,-26.85,-28.4,-32.42,10,5,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,812900,R. Gómez,RB,Estudiantes,-31.77,-27.43,-31.69,-29.58,5,5,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,812900,R. Gómez,RB,Estudiantes,-34.21,-29.69,-36.29,-24.8,5,5,drawing,0,0,0,0,1,0,1,0,0,0,0,0
2047793,2,131530,S. Núñez,RCB,Estudiantes,-37.77,-19.66,-46.64,-23.12,5,5,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,14.77,4.31,14.92,8.41,13,13,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,4.88,5.3,6.69,6.31,13,13,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,-12.22,14.46,-22.14,14.62,7,7,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,28.48,-4.34,29.27,-4.2,19,19,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,20.06,-10.43,23.37,-8.06,14,14,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,-8.8,23.89,-6.26,31.85,7,6,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,28615,E. Piovi,DM,Estudiantes,-1.16,22.46,4.45,22.37,7,12,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,11.42,20.1,9.62,21.89,12,12,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,-10.26,27.79,-6.19,30.83,7,6,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,-14.64,21.24,-20.94,29.52,7,6,drawing,1,0,0,0,1,0,0,0,0,1,0,0
2047793,2,28755,F. Mura,RB,Racing Club,19.68,-31.8,19.63,-32.19,15,15,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,20.19,-24.83,26.15,-30.99,15,15,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,812900,R. Gómez,RB,Estudiantes,-35.02,-6.62,-40.17,-9.52,4,4,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,812900,R. Gómez,RB,Estudiantes,-39.44,-24.4,-38.53,-31.12,5,5,drawing,0,0,0,0,1,0,1,0,0,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,-31.46,-28.61,-27.0,-30.07,5,5,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,131530,S. Núñez,RCB,Estudiantes,-35.14,-11.26,-41.83,-27.62,4,5,drawing,0,0,0,0,1,0,0,1,0,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,-32.69,-30.28,-29.59,-25.05,5,5,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,-33.16,-21.94,-27.75,-22.32,5,5,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,-25.08,-21.85,-19.51,-20.84,10,10,drawing,0,0,0,0,1,0,1,0,0,0,0,1
2047793,2,4110,G. Carrillo,CF,Estudiantes,-12.12,-13.23,-5.48,-10.73,9,9,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,-8.32,8.8,-2.18,18.17,8,7,drawing,0,1,1,1,0,1,0,0,0,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,-12.72,-27.75,-0.01,-28.63,10,10,drawing,0,0,1,1,0,1,0,0,0,0,0,1
2047793,2,528888,S. Solari,RF,Racing Club,5.2,-26.16,3.69,-28.92,15,15,drawing,0,0,1,1,0,1,0,0,0,0,0,1
2047793,2,528888,S. Solari,RF,Racing Club,5.6,-31.26,24.76,-33.27,15,15,drawing,0,0,1,1,0,1,1,0,0,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,-8.77,-11.07,-5.32,-18.53,9,9,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,-5.19,-21.52,-5.73,-23.32,10,10,drawing,0,0,0,0,1,0,1,0,0,0,0,0
2047793,2,28615,E. Piovi,DM,Estudiantes,-16.53,24.59,-14.98,26.12,7,7,drawing,1,0,0,0,1,0,0,0,0,1,0,0
2047793,2,528888,S. Solari,RF,Racing Club,13.44,-29.67,13.87,-29.29,15,15,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,12.76,-25.16,13.58,-24.36,15,15,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,21.15,-19.08,20.39,-18.74,14,14,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,4.45,-24.27,6.83,-23.22,15,15,drawing,0,0,0,0,1,0,0,0,0,0,1,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-6.57,-19.07,-2.57,-17.39,9,9,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-7.8,8.94,-9.96,21.86,8,7,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-26.14,15.22,-18.68,16.92,2,7,drawing,0,0,0,0,1,0,0,0,0,0,0,1
2047793,2,35671,D. Vergara,LF,Racing Club,-19.24,25.01,-19.84,23.4,7,7,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,-13.43,7.0,-9.59,11.94,8,8,drawing,0,0,0,0,1,0,0,0,0,0,0,1
2047793,2,38142,A. Martínez,CF,Racing Club,-0.85,14.5,-0.44,14.4,7,7,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-29.98,-13.99,-31.15,-16.31,4,4,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,14.25,9.82,17.26,18.3,13,12,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-19.33,27.31,-16.85,29.22,7,6,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,17.6,-23.99,18.02,-24.37,15,15,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,-9.47,30.11,-5.65,26.23,6,7,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,2.77,24.61,1.62,24.14,12,12,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-27.37,-9.77,-33.34,-12.43,4,4,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,947642,J. Tobio Burgos,RW,Estudiantes,13.23,-26.87,17.31,-28.28,15,15,drawing,0,0,0,0,1,0,0,0,0,0,0,1
2047793,2,947642,J. Tobio Burgos,RW,Estudiantes,-20.72,-22.5,-33.04,-28.91,10,5,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,812900,R. Gómez,RB,Estudiantes,-33.77,-25.49,-36.73,-28.49,5,5,drawing,1,0,0,0,1,0,0,0,0,1,0,0
2047793,2,36516,T. Conechny,RF,Racing Club,37.86,22.91,43.97,26.06,17,17,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,26.43,-10.0,26.67,-11.93,14,14,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-1.22,-3.27,-7.95,-19.7,9,10,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,-20.42,-29.03,-22.41,-30.87,10,10,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-14.62,-28.01,-19.04,-30.87,10,10,drawing,0,0,1,1,0,1,1,0,0,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-25.17,-19.44,-30.23,-23.47,10,5,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,-23.96,-30.38,-30.05,-25.31,10,5,drawing,0,0,0,0,1,0,1,0,0,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-22.96,-15.58,-26.41,-18.78,9,4,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,852686,A. Fernández,LM,Racing Club,-27.2,-14.27,-27.85,-18.53,4,4,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-26.37,-25.71,-25.66,-24.44,5,5,drawing,0,0,0,0,1,0,1,0,0,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-26.55,-19.38,-25.91,-20.71,5,5,drawing,0,0,0,0,1,0,1,0,0,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,-15.61,4.13,-21.37,14.27,8,7,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,-24.34,25.48,-12.66,26.31,7,7,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,947642,J. Tobio Burgos,RW,Estudiantes,-11.96,-20.91,-8.94,-22.77,10,10,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,812900,R. Gómez,RB,Estudiantes,-23.62,-27.68,-16.41,-32.05,10,10,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,-24.24,-25.18,-29.75,-31.06,10,5,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,947642,J. Tobio Burgos,RW,Estudiantes,-32.96,-23.56,-33.1,-19.07,5,4,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,812900,R. Gómez,RB,Estudiantes,-28.57,-23.1,-29.44,-22.37,5,5,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,25.04,-0.14,25.74,1.95,13,13,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,36516,T. Conechny,RF,Racing Club,18.97,-14.4,8.75,-18.33,14,14,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,-4.38,17.65,-4.51,20.53,7,7,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,28615,E. Piovi,DM,Estudiantes,-16.45,11.14,-13.06,17.77,8,7,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,-22.53,23.06,-25.69,23.29,7,2,drawing,0,0,0,0,1,0,1,0,0,0,0,0
2047793,2,34536,L. González Pírez,LCB,Estudiantes,-35.03,10.68,-34.08,11.45,3,3,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,31.03,-15.38,25.29,-19.4,19,15,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,20.6,-24.16,21.18,-22.51,15,15,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,3.32,-6.11,3.46,-5.81,14,14,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,25.83,-13.91,24.69,-13.53,14,14,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,36516,T. Conechny,RF,Racing Club,20.7,-14.91,20.76,-14.73,14,14,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,5.2,-22.39,-4.94,-4.17,15,9,drawing,0,0,1,1,0,1,0,0,0,0,0,1
2047793,2,26252,J. Nardoni,RM,Racing Club,1.25,-11.0,-2.42,-9.78,14,9,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,852686,A. Fernández,LM,Racing Club,2.79,4.58,-0.94,-3.49,13,9,drawing,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,4.2,-5.64,-0.5,-7.66,14,9,drawing,0,0,1,1,0,1,0,0,0,0,0,1
2047793,2,38142,A. Martínez,CF,Racing Club,-2.92,-21.66,-1.87,-23.83,10,10,drawing,0,0,1,1,0,1,1,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,1.31,-0.17,1.49,0.81,13,13,drawing,0,1,1,1,0,1,0,0,0,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-14.45,0.78,-15.6,-0.57,8,8,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-19.86,-4.77,-18.37,-4.15,9,9,drawing,1,0,0,0,1,0,0,0,0,1,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,19.19,3.0,19.25,3.0,13,13,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,15.79,3.15,11.28,6.71,13,13,drawing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,131530,S. Núñez,RCB,Estudiantes,-17.82,-5.24,-47.07,-6.03,9,4,drawing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,-4.26,25.86,-2.03,27.93,7,7,winning,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,2.2,-6.54,-8.51,-14.51,14,9,winning,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-8.5,-11.93,-12.28,-16.61,9,9,winning,0,0,0,0,1,0,0,0,0,0,1,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-41.23,10.22,-46.16,11.14,3,3,winning,0,1,0,0,1,0,0,0,1,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,-30.5,8.79,-5.84,29.06,3,7,winning,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,1.92,29.24,0.01,30.86,11,6,winning,0,0,0,0,1,0,1,0,0,0,0,0
2047793,2,36516,T. Conechny,RF,Racing Club,-1.33,28.32,-0.38,26.43,7,7,winning,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,-26.48,-29.17,-25.37,-27.98,5,10,winning,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,9.91,6.09,5.77,7.91,13,13,losing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,-10.79,22.33,-8.09,22.84,7,7,losing,0,0,0,0,1,0,0,0,0,0,0,0
2047793,2,16289,L. Alario,CF,Estudiantes,4.94,7.97,2.16,8.8,13,13,losing,0,1,0,0,1,0,0,0,0,0,0,0
2047793,2,852686,A. Fernández,LM,Racing Club,23.93,-22.26,33.34,-20.48,15,20,winning,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,36516,T. Conechny,RF,Racing Club,31.76,-21.08,30.65,-29.32,20,20,winning,0,0,1,1,0,1,0,0,0,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,17.63,-23.5,19.84,-25.15,15,15,winning,0,1,1,1,0,1,0,0,0,0,0,0
2047793,2,852686,A. Fernández,LM,Racing Club,29.95,-23.46,27.82,-24.26,20,20,winning,0,1,1,1,0,1,1,0,0,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,21.18,-26.41,25.6,-28.73,15,15,winning,0,0,0,0,1,0,1,0,0,0,0,0
2047793,2,36516,T. Conechny,RF,Racing Club,26.13,-34.22,26.1,-33.91,15,15,winning,0,0,0,0,1,0,1,0,0,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,30.19,-28.17,40.74,-25.67,20,20,winning,0,0,1,1,0,1,1,0,0,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,-4.33,2.83,-8.56,1.97,8,8,losing,0,0,0,0,1,0,0,0,0,0,0,0
