match_id,period,player_id,player_name,player_position,team_shortname,x_start,y_start,x_end,y_end,start_zone,end_zone,game_state,ruptura_sin_opcion,intento_pared,desmarque_dentro_fuera,desmarque_fuera_dentro,desmarque_por_delante,desmarque_profundidad,desmarque_profundidad_completado,desmarque_profundidad_centro,desmarque_profundidad_centro_completado,desmarque_profundidad_fuera,desmarque_profundidad_fuera_completado
2047793,1,4110,G. Carrillo,CF,Estudiantes,18.87,0.35,25.31,0.37,13,13,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,1,13084,S. Ascacíbar,RM,Estudiantes,23.03,10.56,32.86,7.48,13,18,drawing,0,1,0,0,0,1,0,1,0,0,0
2047793,1,812900,R. Gómez,RB,Estudiantes,22.68,-18.68,31.54,-13.24,14,19,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,1,58765,T. Palacios,RW,Estudiantes,16.03,14.4,43.72,0.65,12,18,drawing,0,0,1,0,0,1,0,1,0,0,0
2047793,1,4110,G. Carrillo,CF,Estudiantes,39.72,-7.73,43.65,-9.78,19,19,drawing,0,0,0,0,0,1,0,1,0,0,0
2047793,1,28747,E. Almendra,LM,Racing Club,-1.01,22.98,7.33,24.14,7,12,drawing,0,1,0,0,0,0,0,0,0,0,0
2047793,1,26252,J. Nardoni,RM,Racing Club,23.6,1.74,31.88,11.0,13,18,drawing,1,0,0,0,0,1,0,1,0,0,0
2047793,1,528888,S. Solari,RF,Racing Club,24.02,-27.03,29.95,-19.54,15,20,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,1,35564,G. Rojas,LB,Racing Club,26.22,31.48,31.34,28.55,11,17,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,1,38142,A. Martínez,CF,Racing Club,28.32,12.79,31.73,15.06,18,17,drawing,0,0,0,0,0,1,0,1,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,21.12,-13.69,26.87,-11.16,14,14,drawing,1,0,0,0,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,14.19,-7.41,20.07,-6.39,14,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,-16.25,19.57,-5.68,28.82,7,7,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-7.45,12.41,-13.99,8.94,8,8,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,35.37,11.04,36.86,7.88,18,18,drawing,0,0,0,1,0,1,0,1,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,-19.32,-26.85,-14.07,-28.28,10,10,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,8.43,-7.76,-3.54,-17.94,14,9,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,12.26,9.5,13.11,-5.47,13,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,28615,E. Piovi,DM,Estudiantes,-19.12,-3.01,-10.2,12.66,8,8,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,-0.11,3.4,23.58,8.08,8,13,drawing,1,0,1,0,0,1,0,1,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,-2.64,-1.96,14.96,-3.34,8,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,-5.39,-22.79,33.18,-16.7,10,19,drawing,0,0,0,0,1,1,1,1,1,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,15.47,-3.35,33.82,-6.23,14,19,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,24.04,7.75,41.52,-4.09,13,19,drawing,0,0,0,1,0,0,0,0,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,16.05,4.78,41.38,8.09,13,18,drawing,0,1,1,0,0,0,0,0,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,13.92,-3.35,24.91,-0.87,14,13,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,16.74,21.53,13.85,20.82,12,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,15.95,28.94,32.84,29.56,12,16,drawing,0,1,0,0,0,0,0,0,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-9.53,1.38,-23.08,1.63,8,8,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-7.47,-3.82,-8.08,0.02,9,8,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,-12.47,16.65,-5.19,20.55,7,7,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,-2.96,-24.46,24.37,-17.32,10,14,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,16.29,21.36,24.38,33.09,12,11,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,25.17,-14.13,24.36,-24.83,14,15,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,11.88,-33.29,8.91,-33.15,15,15,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,20.03,10.03,24.18,-1.99,13,13,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-1.89,17.64,2.72,20.88,7,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,21.99,-19.39,40.01,-15.43,15,19,drawing,1,0,0,0,0,1,1,1,1,0,0
2047793,2,528888,S. Solari,RF,Racing Club,28.05,5.0,29.68,8.63,18,18,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,-13.96,7.52,-18.94,8.5,8,8,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,-14.41,31.8,-23.75,29.14,6,7,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,32.42,17.26,31.23,28.82,17,17,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,-27.39,-16.49,-23.84,-18.2,4,9,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,2.73,10.99,7.58,17.87,13,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,-11.63,6.55,-5.53,10.45,8,8,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,-4.27,-16.95,-0.06,0.16,9,8,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,0.13,0.72,6.04,17.51,8,12,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,0.72,16.06,26.48,25.23,7,12,drawing,0,1,0,0,0,0,0,0,0,0,0
2047793,2,812900,R. Gómez,RB,Estudiantes,13.45,-18.17,24.06,-17.11,14,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,14.1,19.08,18.48,21.21,12,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,16.21,0.06,25.24,9.03,13,13,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,19.31,16.02,23.15,14.1,12,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,-1.34,18.01,-1.08,21.39,7,7,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,-9.47,30.19,1.62,32.44,6,11,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,9.49,16.14,19.39,17.08,12,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,20.09,17.14,29.72,21.0,12,17,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-1.69,-8.59,-10.07,-10.95,9,9,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,9.27,-12.67,18.03,-16.36,14,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,14.75,-31.43,9.09,-27.77,15,15,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,11.72,-4.51,18.25,-15.88,14,14,drawing,0,0,1,0,1,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,22.36,-5.72,23.62,-11.53,14,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,8.77,-22.11,26.37,-11.84,15,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,13.82,-18.34,16.13,-10.98,14,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,4.41,-0.01,16.94,15.21,13,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,13.55,24.09,15.73,27.21,12,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-10.71,12.31,-12.67,19.68,8,7,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,16.89,13.65,16.66,17.64,12,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,26.05,5.13,26.6,9.11,13,13,drawing,0,0,0,0,0,1,0,1,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,26.76,9.59,33.41,16.68,13,17,drawing,0,0,0,0,1,1,1,1,1,0,0
2047793,2,528888,S. Solari,RF,Racing Club,24.76,23.38,46.88,8.57,12,18,drawing,0,0,1,0,0,1,0,1,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,-12.42,6.2,-0.29,14.92,8,7,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,28615,E. Piovi,DM,Estudiantes,-24.9,5.0,-10.68,16.2,8,7,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,2,28615,E. Piovi,DM,Estudiantes,-8.24,11.47,-5.49,-1.22,8,8,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,7.78,19.81,6.19,24.96,12,12,drawing,0,0,0,1,0,0,0,0,0,0,0
2047793,2,812900,R. Gómez,RB,Estudiantes,9.54,-34.18,15.17,-33.36,15,15,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,812900,R. Gómez,RB,Estudiantes,15.72,-33.23,31.27,-19.2,15,19,drawing,1,0,0,0,0,1,0,1,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,3.14,16.3,36.19,0.89,12,18,drawing,1,0,0,0,0,1,0,1,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,-30.03,-9.73,-5.62,-25.57,4,10,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,-4.89,-31.12,13.61,-18.18,10,14,drawing,0,0,0,1,0,0,0,0,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,6.84,-9.28,7.9,-17.68,14,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,16.19,-19.16,19.82,-25.78,14,15,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,7.94,-18.19,20.19,-24.83,14,15,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,5.51,-29.8,14.24,-23.87,15,15,drawing,0,0,0,1,0,0,0,0,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,16.06,18.69,35.8,31.39,12,16,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,39.38,30.65,37.7,33.47,16,16,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,26.92,12.79,17.12,23.57,13,12,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,37.08,31.36,41.95,15.84,16,17,drawing,0,0,0,1,0,0,0,0,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,30.0,-22.7,13.22,-30.73,20,15,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,18.81,-2.59,24.92,-22.59,13,15,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,2,34536,L. González Pírez,LCB,Estudiantes,-22.12,18.58,-26.02,19.35,7,2,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,37.52,-5.86,39.6,1.07,19,18,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,22.66,7.3,11.24,23.96,13,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-5.15,-4.05,-14.25,-4.86,9,9,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-6.17,11.23,-12.47,10.03,8,8,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-14.11,0.27,-4.24,-8.86,8,9,drawing,0,0,0,1,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,20.86,-3.79,22.39,-11.14,14,14,drawing,0,0,0,1,0,0,0,0,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,16.35,-30.48,35.68,-21.64,15,20,drawing,1,0,0,0,0,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,-1.93,14.64,6.77,-16.88,7,14,drawing,0,1,0,1,0,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,10.17,-22.82,22.11,-23.79,15,15,drawing,0,1,1,0,0,0,0,0,0,0,0
2047793,2,812900,R. Gómez,RB,Estudiantes,20.99,-32.31,26.8,-28.85,15,15,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,22.77,-4.87,26.22,-4.95,14,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,22.48,-23.46,24.47,-19.39,15,15,drawing,0,0,0,1,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,26.61,2.64,42.91,4.81,13,18,drawing,1,0,1,0,0,1,0,1,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,27.21,-7.78,38.83,-10.17,14,19,drawing,0,0,1,0,0,1,0,1,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,1.15,-11.8,-5.05,-26.08,14,10,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,12.47,16.95,12.87,19.92,12,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,947642,J. Tobio Burgos,RW,Estudiantes,2.3,-19.64,28.96,-5.49,15,19,drawing,0,0,0,1,0,0,0,0,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,-0.56,8.28,32.76,21.14,8,17,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,20.49,-9.98,41.43,-0.3,14,18,drawing,1,0,1,0,0,1,0,1,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,30.33,13.77,37.15,21.75,17,17,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,2,36722,F. Cambeses,GK,Racing Club,-47.57,-1.46,-49.38,-5.46,3,4,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,-9.2,23.18,28.89,28.73,7,17,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,29.35,10.26,33.21,14.58,18,17,drawing,0,0,0,1,0,1,0,1,0,0,0
2047793,2,36516,T. Conechny,RF,Racing Club,23.88,16.92,36.48,22.65,12,17,drawing,0,1,0,0,0,0,0,0,0,0,0
2047793,2,28615,E. Piovi,DM,Estudiantes,-2.61,-1.21,4.12,14.43,8,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,28615,E. Piovi,DM,Estudiantes,7.05,20.63,25.36,24.76,12,12,drawing,0,1,0,0,1,0,0,0,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,20.57,29.97,24.82,24.56,11,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,25.24,24.17,32.07,16.67,12,17,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,947642,J. Tobio Burgos,RW,Estudiantes,31.2,-18.48,30.41,-28.35,19,20,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,31.8,-3.4,38.64,-2.51,19,18,drawing,1,0,0,0,0,0,0,0,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,36.47,10.04,42.92,8.21,18,18,drawing,0,0,0,0,0,1,1,1,1,0,0
2047793,2,28755,F. Mura,RB,Racing Club,-44.74,-13.31,16.18,-31.26,4,15,drawing,0,0,1,0,1,0,0,0,0,0,0
2047793,2,36516,T. Conechny,RF,Racing Club,-14.16,-21.48,19.04,-11.6,10,14,drawing,0,0,0,1,0,0,0,0,0,0,0
2047793,2,852686,A. Fernández,LM,Racing Club,-27.76,0.18,10.79,-2.33,3,13,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,6.94,-20.66,25.33,-26.39,15,15,drawing,0,1,0,0,0,0,0,0,0,0,0
2047793,2,36516,T. Conechny,RF,Racing Club,21.85,-10.94,29.92,-13.63,14,19,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,852686,A. Fernández,LM,Racing Club,15.77,15.82,23.53,30.2,12,11,drawing,0,0,1,0,1,0,0,0,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,6.77,24.12,15.29,21.15,12,12,drawing,0,0,0,1,0,0,0,0,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,15.81,20.96,25.82,20.82,12,12,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,29.49,-18.96,36.12,-17.45,19,19,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,36516,T. Conechny,RF,Racing Club,35.67,-4.82,40.48,-5.38,19,19,drawing,0,0,0,0,0,1,0,1,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,-15.41,-2.79,-22.44,-1.05,8,8,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,947642,J. Tobio Burgos,RW,Estudiantes,-23.46,3.15,0.66,12.92,8,8,drawing,0,0,0,0,0,1,0,1,0,0,0
2047793,2,36516,T. Conechny,RF,Racing Club,4.4,-24.03,21.77,-29.5,15,15,drawing,0,1,0,0,1,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,31.3,-3.23,35.35,2.68,19,18,drawing,0,0,0,0,0,1,0,1,0,0,0
2047793,2,36516,T. Conechny,RF,Racing Club,27.23,-26.1,36.47,-20.51,15,20,drawing,0,1,0,0,0,1,0,0,0,1,0
2047793,2,36739,C. Medina,LM,Estudiantes,0.1,9.17,16.67,6.03,8,13,drawing,1,0,1,0,0,1,0,1,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,-16.64,2.37,-4.3,0.16,8,8,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,4.3,2.68,4.8,-5.59,13,14,drawing,0,1,0,0,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,1.9,6.4,16.76,21.76,13,12,drawing,0,1,1,0,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,8.22,4.72,14.15,3.39,13,13,drawing,1,0,0,0,0,1,0,1,0,0,0
2047793,2,852686,A. Fernández,LM,Racing Club,0.81,5.04,26.79,11.68,8,13,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,36516,T. Conechny,RF,Racing Club,-4.33,-17.93,36.77,-9.66,9,19,drawing,0,0,1,0,0,0,0,0,0,0,0
2047793,2,131530,S. Núñez,RCB,Estudiantes,26.11,4.44,-1.09,-0.3,13,8,losing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,36679,E. Meza,RB,Estudiantes,-4.47,-17.12,-7.12,-24.36,9,10,losing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,31.69,-6.14,22.28,-9.33,19,14,losing,0,0,0,1,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,10.51,23.64,33.76,21.55,12,17,losing,0,1,0,0,0,0,0,0,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,12.32,16.84,10.55,20.17,12,12,losing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,947642,J. Tobio Burgos,RW,Estudiantes,30.69,-12.51,37.75,-10.74,19,19,losing,0,0,0,0,0,1,0,1,0,0,0
2047793,2,852686,A. Fernández,LM,Racing Club,-27.64,-0.88,-8.57,-7.41,3,9,winning,0,0,0,0,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,-6.76,-0.61,-1.49,-0.45,8,8,winning,0,1,0,0,0,0,0,0,0,0,0
2047793,2,852686,A. Fernández,LM,Racing Club,-2.54,-11.09,5.98,-17.26,9,14,winning,0,1,0,0,0,0,0,0,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-8.73,-4.81,-0.55,-7.96,9,9,winning,0,0,0,0,0,0,0,0,0,0,0
2047793,2,852686,A. Fernández,LM,Racing Club,6.41,-17.48,16.51,-22.61,14,15,winning,0,0,1,0,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,20.99,-11.68,20.75,-19.47,14,15,winning,0,0,1,0,0,0,0,0,0,0,0
2047793,2,852686,A. Fernández,LM,Racing Club,16.34,-17.06,24.92,-16.87,14,14,winning,0,1,0,0,0,1,0,1,0,0,0
2047793,2,36679,E. Meza,RB,Estudiantes,-42.73,5.49,-19.44,-22.79,3,10,losing,0,0,1,0,0,0,0,0,0,0,0
2047793,2,947642,J. Tobio Burgos,RW,Estudiantes,-31.49,-9.7,-6.92,-22.44,4,10,losing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,16.02,25.16,19.38,22.9,12,12,losing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,15.78,-17.05,22.86,-17.34,14,14,winning,1,0,0,0,0,1,1,1,1,0,0
2047793,2,36516,T. Conechny,RF,Racing Club,9.93,-20.73,34.32,-13.42,15,19,winning,0,0,0,0,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,1.05,5.15,2.14,10.31,13,13,winning,0,0,0,0,0,0,0,0,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,-15.74,16.38,-10.67,19.62,7,7,winning,0,0,0,0,0,0,0,0,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,2.37,10.81,16.01,29.18,13,12,winning,0,0,0,0,0,0,0,0,0,0,0
2047793,2,36516,T. Conechny,RF,Racing Club,3.05,-11.66,14.12,-2.55,14,13,winning,0,0,0,0,0,0,0,0,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,-2.97,24.15,15.16,29.75,7,11,winning,0,0,0,0,0,0,0,0,0,0,0
2047793,2,852686,A. Fernández,LM,Racing Club,2.94,11.51,21.92,16.11,13,12,winning,0,0,0,0,0,0,0,0,0,0,0
2047793,2,38992,G. Martirena,RWB,Racing Club,-4.62,-17.58,24.73,-15.01,9,14,winning,0,0,0,0,0,0,0,0,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,30.37,4.17,37.86,4.68,18,18,winning,1,0,0,0,0,1,0,1,0,0,0
2047793,2,36516,T. Conechny,RF,Racing Club,35.61,2.83,38.68,3.2,18,18,winning,0,0,1,0,0,1,0,1,0,0,0
2047793,2,36516,T. Conechny,RF,Racing Club,41.4,-0.16,35.81,-15.28,18,19,winning,0,0,0,0,0,0,0,0,0,0,0
2047793,2,5441,J. Sosa,LM,Estudiantes,-42.86,17.36,-30.7,17.96,2,2,losing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,-29.72,4.77,-25.74,5.69,3,3,losing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,16289,L. Alario,CF,Estudiantes,-17.98,14.89,3.52,13.31,7,12,losing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,1.66,23.91,12.23,13.26,12,12,losing,1,0,0,1,0,1,0,1,0,0,0
2047793,2,36679,E. Meza,RB,Estudiantes,1.94,-19.37,10.1,-21.75,15,15,losing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,-2.56,4.69,5.04,5.29,8,13,losing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,947642,J. Tobio Burgos,RW,Estudiantes,0.75,-6.62,26.13,-13.96,9,14,losing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,20.41,18.99,48.89,11.33,12,18,losing,0,0,0,0,0,1,1,1,1,0,0
2047793,2,16289,L. Alario,CF,Estudiantes,24.46,8.56,35.14,2.63,13,18,losing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,35612,G. Benedetti,LB,Estudiantes,19.32,15.17,28.54,21.51,12,17,losing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,39.89,20.45,36.59,24.67,17,17,losing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,947642,J. Tobio Burgos,RW,Estudiantes,-13.94,-0.8,44.41,-22.29,8,20,losing,0,0,1,0,0,1,1,0,0,1,1
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,-18.49,0.67,2.67,-15.21,8,14,losing,0,0,1,0,0,0,0,0,0,0,0
2047793,2,36679,E. Meza,RB,Estudiantes,31.96,-31.04,40.77,-20.18,20,20,losing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,21.32,17.47,22.71,5.81,12,13,drawing,0,0,0,0,0,1,0,1,0,0,0
2047793,2,947642,J. Tobio Burgos,RW,Estudiantes,6.32,-2.13,20.28,-6.83,13,14,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,36679,E. Meza,RB,Estudiantes,-10.84,-17.62,9.47,-21.25,9,15,drawing,0,0,0,0,0,0,0,0,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,22.96,5.24,34.45,-22.19,13,20,drawing,0,0,1,0,0,0,0,0,0,0,0
